input,language,decidability,target_expert,allowed_experts,difficulty,group_id,source_type,source_id,record_type,ko_node_ids,ood_flag,boundary_flag,quality_status,notes
من الأخطاء الشائعة عند دراسة «التوافقيات العدّية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require counting or enumeration of finite structures; route extremal objectives to Extremal Combinatorics.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.combinatorics.enumerative-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.combinatorics.enumerative-combinatorics,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.enumerative-combinatorics; lens=R; boundary_test; owner_approved_2026-09-05
ما موضوع «التوافقيات القصوى» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of maximum or minimum size and structure of finite configurations subject to combinatorial constraints.),mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=O; owner_approved_2026-09-05
عند دراسة «التوافقيات القصوى»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=E; owner_approved_2026-09-05
كيف يرتبط «التوافقيات القصوى» بموضوعه الأب «التوافقيات»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «التوافقيات القصوى»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «التوافقيات القصوى» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=A; owner_approved_2026-09-05
كيف تطورت «التوافقيات القصوى» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=T; owner_approved_2026-09-05
ما أثر «التوافقيات القصوى» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «التوافقيات القصوى»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a finite combinatorial object and an extremal size or forbidden-structure question.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.combinatorics.extremal-combinatorics,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics.extremal-combinatorics; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «نظرية الرسوم البيانية البنيوية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of graph structure through connectivity, minors, decompositions, coloring, cycles, and structural invariants.)",mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية الرسوم البيانية البنيوية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية الرسوم البيانية البنيوية» بموضوعه الأب «نظرية الرسوم البيانية»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية الرسوم البيانية البنيوية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية الرسوم البيانية البنيوية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية الرسوم البيانية البنيوية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية الرسوم البيانية البنيوية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «نظرية الرسوم البيانية البنيوية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a structural property or graph class; route algorithmic procedure emphasis to Graph Algorithms.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.graph-theory.structural-graph-theory,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.structural-graph-theory; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «خوارزميات الرسوم البيانية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of algorithms whose inputs, outputs, or correctness properties are expressed using graph structures.)",mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=O; owner_approved_2026-09-05
عند دراسة «خوارزميات الرسوم البيانية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=E; owner_approved_2026-09-05
كيف يرتبط «خوارزميات الرسوم البيانية» بموضوعه الأب «نظرية الرسوم البيانية»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «خوارزميات الرسوم البيانية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «خوارزميات الرسوم البيانية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=A; owner_approved_2026-09-05
كيف تطورت «خوارزميات الرسوم البيانية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=T; owner_approved_2026-09-05
ما أثر «خوارزميات الرسوم البيانية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «خوارزميات الرسوم البيانية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require graph structure in the formal problem; route general algorithms without graph structure outside this Mathematics pilot.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.graph-theory.graph-algorithms,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory.graph-algorithms; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «نظرية المجموعات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of sets, membership, cardinality, ordinal structure, axioms, and constructions used as mathematical foundations.)",mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية المجموعات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية المجموعات» بموضوعه الأب «المنطق الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية المجموعات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية المجموعات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية المجموعات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية المجموعات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=H; owner_approved_2026-09-05
"من الأخطاء الشائعة عند دراسة «نظرية المجموعات»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require mathematical set-theoretic objects, axioms, or cardinal/ordinal reasoning.)",mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.set-theory,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.set-theory; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «نظرية القابلية للحوسبة» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of which functions and problems can be computed, with what resources, and by which formal models of computation.)",mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية القابلية للحوسبة»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية القابلية للحوسبة» بموضوعه الأب «المنطق الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية القابلية للحوسبة»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية القابلية للحوسبة» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية القابلية للحوسبة» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية القابلية للحوسبة» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «نظرية القابلية للحوسبة»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a formal computability or decidability question; exclude implementation performance alone.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.computability-theory,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.computability-theory; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «نظرية البرهان» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of formal proofs as mathematical objects, including proof systems, consistency, normalization, and proof strength.)",mixed,decisive,O_subject_ontology,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية البرهان»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية البرهان» بموضوعه الأب «المنطق الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية البرهان»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية البرهان» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية البرهان» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية البرهان» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «نظرية البرهان»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require formal proof objects or proof-system properties; exclude general advice on writing proofs.),mixed,decisive,R_structure_relations,,hard,math.discrete-mathematics.mathematical-logic.proof-theory,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory,false,true,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic.proof-theory; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «الهندسة الإقليدية الكلاسيكية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of classical Euclidean figures and theorems involving incidence, congruence, similarity, angles, circles, and metric relations.)",mixed,decisive,O_subject_ontology,,hard,math.geometry.euclidean-geometry.classical-euclidean-geometry,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry,false,false,approved,curriculum_generated from ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry; lens=O; owner_approved_2026-09-05
عند دراسة «الهندسة الإقليدية الكلاسيكية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.geometry.euclidean-geometry.classical-euclidean-geometry,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry,false,false,approved,curriculum_generated from ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry; lens=E; owner_approved_2026-09-05
كيف يرتبط «الهندسة الإقليدية الكلاسيكية» بموضوعه الأب «الهندسة الإقليدية»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.geometry.euclidean-geometry.classical-euclidean-geometry,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry,false,false,approved,curriculum_generated from ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «الهندسة الإقليدية الكلاسيكية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.geometry.euclidean-geometry.classical-euclidean-geometry,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry,false,false,approved,curriculum_generated from ko.math.v0.1.math.geometry.euclidean-geometry.classical-euclidean-geometry; lens=M; owner_approved_2026-09-05
